ligand,receptor,pred,l3,type
CSN1S1,MRC1,0.923884391784668,0.0,LR
CSN1S1,NCAM2,0.4076865315437317,0.0,LR
CSN1S1,NCR1,0.5423741936683655,0.0,LR
CSN1S1,NFASC,0.8467204570770264,0.7817395908101645,LR
CSN1S1,NLGN4X,0.5302465558052063,0.6512652157661737,LR
CSN1S1,NLGN4Y,0.5347333550453186,0.6512652157661737,LR
CSN1S1,NPY4R2,0.9568732976913452,3.368035697442389,LR
CSN1S1,OPN3,0.9190322160720824,2.324871844018582,LR
CSN1S1,OPN4,0.9534547924995422,0.7729406591554999,LR
CSN1S1,P2RY1,0.9873571395874025,10.007403345493906,LR
CSN1S1,P2RY10,0.9710157513618468,2.6381399142346162,LR
CSN1S1,P2RY11,0.9329829216003418,2.5498114443782374,LR
CSN1S1,P2RY2,0.9823468923568726,8.917096752930995,LR
CSN1S1,P2RY4,0.9863291382789612,10.29572315579828,LR
CSN1S1,P2RY6,0.9769878387451172,5.947120784042189,LR
CSN1S1,P2RY8,0.9846988320350648,9.385947583673067,LR
CSN1S1,PEAR1,0.8789486885070801,0.0,LR
CSN1S1,PRTG,0.4739688634872436,0.0,LR
CSN1S1,PTAFR,0.976228415966034,3.4995237821668574,LR
CSN1S1,PTGFR,0.9751830101013184,0.1172464063279393,LR
CSN1S1,PTPRD,0.669829785823822,0.0,LR
CSN1S1,ROBO3,0.5509873032569885,0.0,LR
CSN1S1,S1PR2,0.9839641451835632,6.2282562561441654,LR
CSN1S1,SDK1,0.6549445390701294,0.0,LR
CSN1S1,SDK2,0.5538890361785889,0.0,LR
CSN1S1,SEMA5B,0.8531646132469177,0.0,LR
CSN1S1,SEMA6B,0.6448533535003662,0.6512652157661737,LR
CSN1S1,SLAMF7,0.3926291465759277,0.0,LR
CSN1S1,STAB1,0.7804340720176697,0.0,LR
CSN1S1,SULF1,0.8168080449104309,0.6512652157661737,LR
CSN1S1,SULF2,0.8490628600120544,0.6512652157661737,LR
CSN1S1,SUSD1,0.9632198214530944,0.0,LR
CSN1S1,SUSD5,0.5679007172584534,0.0,LR
CSN1S1,TARM1,0.6502261757850647,0.0,LR
CSN1S1,THSD7B,0.7522696256637573,0.0,LR
CSN1S1,TLR10,0.9900584816932678,2.051137212037797,LR
CSN1S1,VSIG10L2,0.6009489893913269,0.0,LR
CSN2,ADGRB3,0.189623937010765,0.0,LR
CSN2,ADGRE1,0.9421820044517516,0.0,LR
CSN2,ADGRL3,0.822543740272522,0.10431783468609535,LR
CSN2,ADRA1B,0.9717211127281188,3.0038112772230585,LR
CSN2,ADRA2C,0.95453542470932,3.2487507319315503,LR
CSN2,ADRB1,0.910044252872467,2.4871774948995493,LR
CSN2,ATRNL1,0.8638477921485901,0.0,LR
CSN2,CACNA2D2,0.7743049263954163,0.0,LR
CSN2,CACNA2D3,0.7047404646873474,0.0,LR
CSN2,CACNA2D4,0.5197772979736328,0.0,LR
CSN2,CADM2,0.5145100355148315,0.0,LR
CSN2,CASR,0.9802106022834778,1.6131573646774249,LR
CSN2,CD180,0.9885321855545044,1.7037506710447354,LR
CSN2,CD244,0.2797929048538208,0.0,LR
CSN2,CDHR5,0.8538649082183838,0.0,LR
CSN2,CHRM2,0.9826900959014891,4.197493308872671,LR
CSN2,CHRM4,0.9523614048957824,0.27697871923703116,LR
CSN2,CHRM5,0.9765805006027222,1.9537469031410395,LR
CSN2,CLEC12B,0.5055525302886963,0.0,LR
CSN2,CLEC1A,0.6347741484642029,0.0,LR
CSN2,CLEC1B,0.6343325972557068,0.0,LR
CSN2,CLEC4A,0.2834919393062591,0.0,LR
CSN2,CLEC5A,0.5863764882087708,0.0,LR
CSN2,CLEC7A,0.4581848680973053,0.0,LR
CSN2,CLEC9A,0.5351242423057556,0.0,LR
CSN2,CNGA1,0.1253894120454788,0.049306793972382634,LR
CSN2,CNGA3,0.1096600964665412,0.049306793972382634,LR
CSN2,CNTN5,0.2923445701599121,0.0,LR
CSN2,CNTN6,0.6358202695846558,0.0,LR
CSN2,CRELD1,0.7795470356941223,0.0,LR
CSN2,CYSLTR2,0.971913754940033,0.8398712443918681,LR
CSN2,DNER,0.8201123476028442,0.0,LR
CSN2,DRD1,0.9624369144439696,2.3081030573482946,LR
CSN2,DRD3,0.974553883075714,5.92244532406391,LR
CSN2,DRD5,0.9597647786140442,3.9254105136299984,LR
CSN2,DSCAML1,0.2346281558275222,0.0,LR
CSN2,ELAPOR1,0.463451623916626,0.0,LR
CSN2,ELAPOR2,0.6642599701881409,0.0,LR
CSN2,FCGR2B,0.3630773723125458,0.0,LR
CSN2,FCGR2C,0.4957391321659088,0.0,LR
CSN2,FCRL3,0.4604883790016174,0.0,LR
CSN2,FCRL5,0.613429069519043,0.0,LR
CSN2,FCRL6,0.5177934765815735,0.0,LR
CSN2,FFAR3,0.9782384634017944,3.8658424821981603,LR
CSN2,FFAR4,0.9481179118156432,3.797156877575229,LR
CSN2,FRAS1,0.8253321051597595,0.0,LR
CSN2,GPER1,0.9888197779655457,9.875949967006528,LR
CSN2,GPR12,0.954513669013977,1.5911239682549012,LR
CSN2,GPR132,0.9715535640716552,2.8499990620210536,LR
CSN2,GPR139,0.8752910494804382,1.9538245452684015,LR
CSN2,GPR15,0.9773618578910828,4.314791713748443,LR
CSN2,GPR17,0.9800614714622498,4.177412774487875,LR
CSN2,GPR174,0.9755446314811708,3.1333503943495025,LR
CSN2,GPR183,0.9777442812919616,2.898748861685366,LR
CSN2,GPR3,0.9682051539421082,3.785293092377754,LR
CSN2,GPR34,0.9725464582443236,2.1576945578764133,LR
CSN2,GPR4,0.9809836745262146,4.317782695858915,LR
CSN2,GPR6,0.9407743215560912,3.150839506590117,LR
CSN2,GPR83,0.9603179693222046,3.9820869965048535,LR
CSN2,GPR87,0.9805240631103516,4.310817810800401,LR
CSN2,GRM2,0.9847756028175354,5.059129834976678,LR
CSN2,GRM6,0.9819130897521972,3.197554098773221,LR
CSN2,GRM8,0.9834181666374208,2.852692831882519,LR
CSN2,IGDCC3,0.3839342594146728,0.0,LR
CSN2,IGDCC4,0.394652247428894,0.0,LR
CSN2,IGSF9,0.4269053339958191,0.0,LR
CSN2,IGSF9B,0.2467699497938156,0.0,LR
CSN2,INSRR,0.986076295375824,1.311048023133599,LR
CSN2,KCNH5,0.0722042918205261,0.049306793972382634,LR
CSN2,KCNH7,0.039866454899311,0.049306793972382634,LR
CSN2,KIR2DL2,0.3171625137329101,0.0,LR
CSN2,KIR2DL5A,0.2154865562915802,0.0,LR
CSN2,KIR2DL5B,0.1879690885543823,0.0,LR
CSN2,KIR2DS1,0.3324344158172607,0.0,LR
CSN2,KIR2DS2,0.3704991936683655,0.0,LR
CSN2,KIR2DS3,0.3490460515022278,0.0,LR
CSN2,KIR2DS4,0.3336937427520752,0.0,LR
CSN2,KIR2DS5,0.3493584096431732,0.0,LR
CSN2,KIR3DL3,0.3687857985496521,0.0,LR
CSN2,KIR3DS1,0.4822946190834045,0.0,LR
CSN2,KLRC3,0.0506867580115795,0.0,LR
CSN2,LAIR1,0.2969715297222137,0.0,LR
CSN2,LAMP2,0.9649056792259216,0.0,LR
CSN2,LILRA6,0.7685028314590454,0.0,LR
CSN2,LILRB3,0.6493927836418152,0.0,LR
CSN2,LILRB4,0.2171915471553802,0.0,LR
CSN2,LILRB5,0.6522529125213623,0.0,LR
CSN2,LPAR5,0.9726461172103882,3.470531943383489,LR
CSN2,LRP1B,0.9881781935691832,0.47414561132850985,LR
CSN2,LRRC25,0.8549519181251526,0.0,LR
CSN2,LTB4R,0.9702771902084352,3.68252705466414,LR
CSN2,LTB4R2,0.9591989517211914,4.7775761005879875,LR
CSN2,LTK,0.7962577939033508,0.0,LR
CSN2,LY75,0.9391303658485411,0.0,LR
CSN2,MEGF11,0.9059756398200988,0.0,LR
CSN2,MEGF8,0.6248976588249207,0.0,LR
CSN2,MILR1,0.4854333698749542,0.0,LR
CSN2,MRC1,0.9318155646324158,0.0,LR
CSN2,NCAM2,0.3716054558753967,0.0,LR
CSN2,NCR1,0.4020639955997467,0.0,LR
CSN2,NFASC,0.7955893278121948,0.15394700138464185,LR
CSN2,NLGN4X,0.4594792425632477,0.02347262634065101,LR
CSN2,NLGN4Y,0.4626091718673706,0.02347262634065101,LR
CSN2,NPY4R2,0.9547470211982728,2.7175178055932743,LR
CSN2,OPN3,0.908880889415741,1.7775023693052585,LR
CSN2,OPN4,0.9445275664329528,0.7729406591554999,LR
CSN2,P2RY1,0.9863582253456116,8.59895537546624,LR
CSN2,P2RY10,0.9691196084022522,2.352909843759267,LR
CSN2,P2RY11,0.9194097518920898,1.9538245452684015,LR
CSN2,P2RY2,0.9799909591674804,7.6970230590180035,LR
CSN2,P2RY4,0.9848588109016418,8.7302265423913,LR
CSN2,P2RY6,0.9748378992080688,5.122718623095369,LR
CSN2,P2RY8,0.9832298159599304,8.165873889760075,LR
CSN2,PEAR1,0.8643081784248352,0.0,LR
CSN2,PRTG,0.3725342154502868,0.0,LR
CSN2,PTAFR,0.9766704440116882,2.9483025784447303,LR
CSN2,PTGFR,0.9685853719711304,0.1172464063279393,LR
CSN2,PTPRD,0.6157900094985962,0.0,LR
CSN2,ROBO3,0.4361581206321716,0.0,LR
CSN2,S1PR2,0.9793294668197632,5.375907434908816,LR
CSN2,SDK1,0.5891897678375244,0.0,LR
CSN2,SDK2,0.4930333793163299,0.0,LR
CSN2,SEMA5B,0.8100103139877319,0.0,LR
CSN2,SEMA6B,0.5599108338356018,0.02347262634065101,LR
CSN2,SLAMF7,0.3136923611164093,0.0,LR
CSN2,STAB1,0.8134055733680725,0.0,LR
CSN2,SULF1,0.7593287229537964,0.02347262634065101,LR
CSN2,SULF2,0.7972578406333923,0.02347262634065101,LR
CSN2,SUSD1,0.9600658416748048,0.0,LR
CSN2,SUSD5,0.4297422766685486,0.0,LR
CSN2,TARM1,0.5036914944648743,0.0,LR
CSN2,THSD7B,0.7338401079177856,0.0,LR
CSN2,TLR10,0.9894026517868042,1.8469456481053417,LR
CSN2,VSIG10L2,0.5626283288002014,0.0,LR
CSN3,ADGRB3,0.3999925255775451,0.0,LR
CSN3,ADGRE1,0.9142520427703856,0.0,LR
CSN3,ADGRL3,0.9325514435768129,0.0,LR
CSN3,ADRA1B,0.881247878074646,0.3178470201404759,LR
CSN3,ADRA2C,0.8086282014846802,0.3178470201404759,LR
CSN3,ADRB1,0.6660317778587341,0.2156564146169711,LR
CSN3,ATRNL1,0.9435190558433532,0.0,LR
CSN3,CACNA2D2,0.8152354955673218,0.0,LR
CSN3,CACNA2D3,0.8624763488769531,0.0,LR
CSN3,CACNA2D4,0.7358492612838745,0.0,LR
CSN3,CADM2,0.749092161655426,0.0,LR
CSN3,CASR,0.9043729305267334,0.14317963953972002,LR
CSN3,CD180,0.9845959544181824,0.12391854791614286,LR
CSN3,CD244,0.2120856791734695,0.0,LR
CSN3,CDHR5,0.8902382254600525,0.0,LR
CSN3,CHRM2,0.9617136716842652,0.3178470201404758,LR
CSN3,CHRM4,0.8466964960098267,0.0,LR
CSN3,CHRM5,0.9119645357131958,0.16518217454336415,LR
CSN3,CLEC12B,0.36838299036026,0.0,LR
CSN3,CLEC1A,0.5880494713783264,0.0,LR
CSN3,CLEC1B,0.5171712040901184,0.0,LR
CSN3,CLEC4A,0.1570568978786468,0.0,LR
CSN3,CLEC5A,0.4387611746788025,0.0,LR
CSN3,CLEC7A,0.3738092184066772,0.0,LR
CSN3,CLEC9A,0.4209878146648407,0.0,LR
CSN3,CNGA1,0.0966378822922706,0.0,LR
CSN3,CNGA3,0.0822315961122512,0.0,LR
CSN3,CNTN5,0.6214420199394226,0.0,LR
CSN3,CNTN6,0.8508860468864441,0.0,LR
CSN3,CRELD1,0.9180763959884644,0.0,LR
CSN3,CYSLTR2,0.8371524810791016,0.0,LR
CSN3,DNER,0.8843328356742859,0.0,LR
CSN3,DRD1,0.8475580811500549,0.20965676640857167,LR
CSN3,DRD3,0.8891414999961853,0.3667135739622661,LR
CSN3,DRD5,0.8533436059951782,0.3667135739622661,LR
CSN3,DSCAML1,0.5669835805892944,0.0,LR
CSN3,ELAPOR1,0.7270010709762573,0.0,LR
CSN3,ELAPOR2,0.8300058841705322,0.0,LR
CSN3,FCGR2B,0.2864112854003906,0.0,LR
CSN3,FCGR2C,0.396409273147583,0.0,LR
CSN3,FCRL3,0.4305848777294159,0.0,LR
CSN3,FCRL5,0.5160435438156128,0.0,LR
CSN3,FCRL6,0.5265635251998901,0.0,LR
CSN3,FFAR3,0.925134003162384,0.11025011149453864,LR
CSN3,FFAR4,0.7949672937393188,0.34424986481064807,LR
CSN3,FRAS1,0.9248167872428894,0.0,LR
CSN3,GPER1,0.9777751564979552,0.6677228171022844,LR
CSN3,GPR12,0.8431366682052612,0.022463709151618078,LR
CSN3,GPR132,0.8376080989837646,0.21302711041689315,LR
CSN3,GPR139,0.4847778677940368,0.18719305725695357,LR
CSN3,GPR15,0.8711733818054199,0.18719305725695357,LR
CSN3,GPR17,0.9067491292953492,0.21302711041689315,LR
CSN3,GPR174,0.8898376226425171,0.16598531288455606,LR
CSN3,GPR183,0.887772262096405,0.16598531288455606,LR
CSN3,GPR3,0.899411141872406,0.16335515867038744,LR
CSN3,GPR34,0.8685629367828369,0.16598531288455606,LR
CSN3,GPR4,0.915471851825714,0.24020992233308391,LR
CSN3,GPR6,0.8103283047676086,0.34368107330041536,LR
CSN3,GPR83,0.841479480266571,0.3667135739622661,LR
CSN3,GPR87,0.9203620553016664,0.2388611635768327,LR
CSN3,GRM2,0.9694731831550598,0.4171169506274808,LR
CSN3,GRM6,0.967564821243286,0.22290262721386644,LR
CSN3,GRM8,0.9722687005996704,0.13290015686015982,LR
CSN3,IGDCC3,0.6734458804130554,0.0,LR
CSN3,IGDCC4,0.6421942114830017,0.0,LR
CSN3,IGSF9,0.6996109485626221,0.0,LR
CSN3,IGSF9B,0.5210230350494385,0.0,LR
CSN3,INSRR,0.9878854751586914,0.13212469715664824,LR
CSN3,KCNH5,0.0569493807852268,0.0,LR
CSN3,KCNH7,0.0336538478732109,0.0,LR
CSN3,KIR2DL2,0.1971861124038696,0.0,LR
CSN3,KIR2DL5A,0.1479795277118683,0.0,LR
CSN3,KIR2DL5B,0.1282528191804886,0.0,LR
CSN3,KIR2DS1,0.2176573872566223,0.0,LR
CSN3,KIR2DS2,0.2568159103393554,0.0,LR
CSN3,KIR2DS3,0.2324932068586349,0.0,LR
CSN3,KIR2DS4,0.2207972407341003,0.0,LR
CSN3,KIR2DS5,0.2349508255720138,0.0,LR
CSN3,KIR3DL3,0.2808233797550201,0.0,LR
CSN3,KIR3DS1,0.3684170246124267,0.0,LR
CSN3,KLRC3,0.0217078048735857,0.0,LR
CSN3,LAIR1,0.2223854809999466,0.0,LR
CSN3,LAMP2,0.961760938167572,0.0,LR
CSN3,LILRA6,0.7371193170547485,0.0,LR
CSN3,LILRB3,0.5777056217193604,0.0,LR
CSN3,LILRB4,0.1528457850217819,0.0,LR
CSN3,LILRB5,0.5938964486122131,0.0,LR
CSN3,LPAR5,0.8706234693527222,0.24020992233308391,LR
CSN3,LRP1B,0.9904155731201172,0.0,LR
CSN3,LRRC25,0.6902459263801575,0.0,LR
CSN3,LTB4R,0.8727470636367798,0.21437586917314433,LR
CSN3,LTB4R2,0.8262837529182434,0.3793147587943175,LR
CSN3,LTK,0.8775526881217957,0.0,LR
CSN3,LY75,0.9553261399269104,0.0,LR
CSN3,MEGF11,0.9567256569862366,0.0,LR
CSN3,MEGF8,0.8326699733734131,0.0,LR
CSN3,MILR1,0.3202947974205017,0.0,LR
CSN3,MRC1,0.9609497785568236,0.0,LR
CSN3,NCAM2,0.7075584530830383,0.0,LR
CSN3,NCR1,0.2656289935111999,0.0,LR
CSN3,NFASC,0.9361117482185364,0.0,LR
CSN3,NLGN4X,0.5738216638565063,0.0,LR
CSN3,NLGN4Y,0.581531822681427,0.0,LR
CSN3,NPY4R2,0.8072904348373413,0.21302711041689315,LR
CSN3,OPN3,0.58549964427948,0.1641605565951028,LR
CSN3,OPN4,0.7912699580192566,0.0,LR
CSN3,P2RY1,0.9632015228271484,0.517739943034075,LR
CSN3,P2RY10,0.8429130911827087,0.10404821663373066,LR
CSN3,P2RY11,0.6728817820549011,0.18719305725695357,LR
CSN3,P2RY2,0.9227073192596436,0.4828541230740734,LR
CSN3,P2RY4,0.9558669328689576,0.5921417244422311,LR
CSN3,P2RY6,0.8750617504119873,0.29540476807342747,LR
CSN3,P2RY8,0.9467450380325316,0.4828541230740734,LR
CSN3,PEAR1,0.9386301636695862,0.0,LR
CSN3,PRTG,0.6904870271682739,0.0,LR
CSN3,PTAFR,0.8864841461181641,0.16598531288455606,LR
CSN3,PTGFR,0.9101402759552002,0.0,LR
CSN3,PTPRD,0.8663631677627563,0.0,LR
CSN3,ROBO3,0.7298439145088196,0.0,LR
CSN3,S1PR2,0.9593148827552797,0.33044369777605415,LR
CSN3,SDK1,0.8379620313644409,0.0,LR
CSN3,SDK2,0.8164476156234741,0.0,LR
CSN3,SEMA5B,0.9092389941215516,0.0,LR
CSN3,SEMA6B,0.7419355511665344,0.0,LR
CSN3,SLAMF7,0.21937957406044,0.0,LR
CSN3,STAB1,0.928231716156006,0.0,LR
CSN3,SULF1,0.8501040935516357,0.0,LR
CSN3,SULF2,0.8678776025772095,0.0,LR
CSN3,SUSD1,0.9578514099121094,0.0,LR
CSN3,SUSD5,0.7497029900550842,0.0,LR
CSN3,TARM1,0.3977885246276855,0.0,LR
CSN3,THSD7B,0.8781566619873047,0.0,LR
CSN3,TLR10,0.9862711429595948,0.09673573599995207,LR
CSN3,VSIG10L2,0.7719314694404602,0.0,LR
CST11,ADGRB3,0.0458532162010669,0.0,LR
CST11,ADGRE1,0.8337169289588928,0.0,LR
CST11,ADGRL3,0.5961177945137024,0.0,LR
CST11,ADRA1B,0.8151925206184387,0.500727907580452,LR
CST11,ADRA2C,0.7372150421142578,0.500727907580452,LR
CST11,ADRB1,0.5628165006637573,0.3397394922869914,LR
CST11,ATRNL1,0.5346583127975464,0.0,LR
CST11,CACNA2D2,0.2297118157148361,0.0,LR
CST11,CACNA2D3,0.3206370174884796,0.0,LR
CST11,CACNA2D4,0.1769779920578003,0.0,LR
CST11,CADM2,0.2810352146625519,0.0,LR
CST11,CASR,0.7837048172950745,0.22556147068222135,LR
CST11,CD180,0.966934323310852,0.19521804917672278,LR
CST11,CD244,0.324722021818161,0.0,LR
CST11,CDHR5,0.6810342669487,0.0,LR
CST11,CHRM2,0.9227002263069152,0.5007279075804519,LR
CST11,CHRM4,0.6798524260520935,0.0,LR
CST11,CHRM5,0.8763584494590759,0.260223690604784,LR
CST11,CLEC12B,0.4207070767879486,0.0,LR
CST11,CLEC1A,0.5820496678352356,0.0,LR
CST11,CLEC1B,0.5493062734603882,0.0,LR
CST11,CLEC4A,0.1787496954202652,0.0,LR
CST11,CLEC5A,0.4083846509456634,0.0,LR
CST11,CLEC7A,0.4579979479312897,0.0,LR
CST11,CLEC9A,0.4935662150382995,0.0,LR
CST11,CNGA1,0.0044920141808688,0.0,LR
CST11,CNGA3,0.0040803831070661,0.0,LR
CST11,CNTN5,0.098817266523838,0.0,LR
CST11,CNTN6,0.2776522934436798,0.0,LR
CST11,CRELD1,0.5588677525520325,0.0,LR
CST11,CYSLTR2,0.943816304206848,0.0,LR
CST11,DNER,0.3725670576095581,0.0,LR
CST11,DRD1,0.8014838695526123,0.33028780294196325,LR
CST11,DRD3,0.9187180995941162,0.5777110022624106,LR
CST11,DRD5,0.78624027967453,0.5777110022624106,LR
CST11,DSCAML1,0.0803551226854324,0.0,LR
CST11,ELAPOR1,0.273045003414154,0.0,LR
CST11,ELAPOR2,0.3782715499401092,0.0,LR
CST11,FCGR2B,0.3082036674022674,0.0,LR
CST11,FCGR2C,0.3997911512851715,0.0,LR
CST11,FCRL3,0.3920174837112427,0.0,LR
CST11,FCRL5,0.3502373695373535,0.0,LR
CST11,FCRL6,0.6014845371246338,0.0,LR
CST11,FFAR3,0.975292980670929,0.173685150846383,LR
CST11,FFAR4,0.8729064464569092,0.542322260612373,LR
CST11,FRAS1,0.6030331254005432,0.0,LR
CST11,GPER1,0.9813588261604308,1.0519131150060284,LR
CST11,GPR12,0.8689823150634766,0.035388741650037525,LR
CST11,GPR132,0.9300739169120787,0.33559735501002186,LR
CST11,GPR139,0.6628551483154297,0.29489906129192567,LR
CST11,GPR15,0.9473910927772522,0.29489906129192567,LR
CST11,GPR17,0.9620220065116882,0.33559735501002186,LR
CST11,GPR174,0.948398232460022,0.2614889338054437,LR
CST11,GPR183,0.9400721788406372,0.2614889338054437,LR
CST11,GPR3,0.9445368051528932,0.2573454574384402,LR
CST11,GPR34,0.929186463356018,0.2614889338054437,LR
CST11,GPR4,0.965903341770172,0.37842044810345893,LR
CST11,GPR6,0.796912670135498,0.5414262012985481,LR
CST11,GPR83,0.8170544505119324,0.5777110022624106,LR
CST11,GPR87,0.9565273523330688,0.37629564872811794,LR
CST11,GRM2,0.9615962505340576,0.6571151675788195,LR
CST11,GRM6,0.9544209241867064,0.35115498666514505,LR
CST11,GRM8,0.952380120754242,0.20936744170919278,LR
CST11,IGDCC3,0.1551914513111114,0.0,LR
CST11,IGDCC4,0.1139101535081863,0.0,LR
CST11,IGSF9,0.1671982109546661,0.0,LR
CST11,IGSF9B,0.0574540980160236,0.0,LR
CST11,INSRR,0.9387879967689514,0.20814580271260658,LR
CST11,KCNH5,0.0040037622675299,0.0,LR
CST11,KCNH7,0.002687573665753,0.0,LR
CST11,KIR2DL2,0.226755142211914,0.0,LR
CST11,KIR2DL5A,0.1608274579048156,0.0,LR
CST11,KIR2DL5B,0.1389056295156479,0.0,LR
CST11,KIR2DS1,0.2135557681322097,0.0,LR
CST11,KIR2DS2,0.25696861743927,0.0,LR
CST11,KIR2DS3,0.2374786585569381,0.0,LR
CST11,KIR2DS4,0.2210952788591385,0.0,LR
CST11,KIR2DS5,0.2325485944747924,0.0,LR
CST11,KIR3DL3,0.2877418994903564,0.0,LR
CST11,KIR3DS1,0.3797523081302643,0.0,LR
CST11,KLRC3,0.0426900126039981,0.0,LR
CST11,LAIR1,0.2583537995815277,0.0,LR
CST11,LAMP2,0.9347735047340392,0.0,LR
CST11,LILRA6,0.7284729480743408,0.0,LR
CST11,LILRB3,0.5900421738624573,0.0,LR
CST11,LILRB4,0.1947283744812011,0.0,LR
CST11,LILRB5,0.5820565223693848,0.0,LR
CST11,LPAR5,0.9491591453552246,0.37842044810345893,LR
CST11,LRP1B,0.9275959134101868,0.0,LR
CST11,LRRC25,0.7992928624153137,0.0,LR
CST11,LTB4R,0.9389445185661316,0.33772215438536285,LR
CST11,LTB4R2,0.9406784176826476,0.5975625802674487,LR
CST11,LTK,0.5727794766426086,0.0,LR
CST11,LY75,0.8640000224113464,0.0,LR
CST11,MEGF11,0.6010310053825378,0.0,LR
CST11,MEGF8,0.4467410147190094,0.0,LR
CST11,MILR1,0.4047383964061737,0.0,LR
CST11,MRC1,0.8084574341773987,0.0,LR
CST11,NCAM2,0.104642353951931,0.0,LR
CST11,NCR1,0.2936563789844513,0.0,LR
CST11,NFASC,0.4740106463432312,0.0,LR
CST11,NLGN4X,0.1614971309900283,0.0,LR
CST11,NLGN4Y,0.1650367677211761,0.0,LR
CST11,NPY4R2,0.8642904758453369,0.33559735501002186,LR
CST11,OPN3,0.6927465796470642,0.25861426032806334,LR
CST11,OPN4,0.8244385719299316,0.0,LR
CST11,P2RY1,0.9748895764350892,0.8156340060438445,LR
CST11,P2RY10,0.939656138420105,0.16391484739878784,LR
CST11,P2RY11,0.859368622303009,0.29489906129192567,LR
CST11,P2RY2,0.9638161063194276,0.7606757949362503,LR
CST11,P2RY4,0.9799405932426452,0.9328446324272501,LR
CST11,P2RY6,0.969758152961731,0.4653729688619462,LR
CST11,P2RY8,0.975944757461548,0.7606757949362503,LR
CST11,PEAR1,0.6625644564628601,0.0,LR
CST11,PRTG,0.1165011450648307,0.0,LR
CST11,PTAFR,0.9472844004631042,0.2614889338054437,LR
CST11,PTGFR,0.9375115633010864,0.0,LR
CST11,PTPRD,0.3708429038524627,0.0,LR
CST11,ROBO3,0.20497927069664,0.0,LR
CST11,S1PR2,0.9613261818885804,0.520572385065693,LR
CST11,SDK1,0.238008052110672,0.0,LR
CST11,SDK2,0.2486951202154159,0.0,LR
CST11,SEMA5B,0.5568774342536926,0.0,LR
CST11,SEMA6B,0.274444431066513,0.0,LR
CST11,SLAMF7,0.3089874982833862,0.0,LR
CST11,STAB1,0.5745840072631836,0.0,LR
CST11,SULF1,0.3893533945083618,0.0,LR
CST11,SULF2,0.4254217743873596,0.0,LR
CST11,SUSD1,0.8649344444274902,0.0,LR
CST11,SUSD5,0.370503157377243,0.0,LR
CST11,TARM1,0.3971814215183258,0.0,LR
CST11,THSD7B,0.4285016059875488,0.0,LR
CST11,TLR10,0.9686620831489564,0.15239495608328563,LR
CST11,VSIG10L2,0.3802401125431061,0.0,LR
CST2,ADGRB3,0.1212201118469238,0.0,LR
CST2,ADGRE1,0.7752022743225098,0.0,LR
CST2,ADGRL3,0.8114016652107239,0.0,LR
CST2,ADRA1B,0.8880365490913391,0.500727907580452,LR
CST2,ADRA2C,0.8395404815673828,0.500727907580452,LR
CST2,ADRB1,0.7136471271514893,0.3397394922869914,LR
CST2,ATRNL1,0.7135289907455444,0.0,LR
CST2,CACNA2D2,0.5467103123664856,0.0,LR
CST2,CACNA2D3,0.6681106090545654,0.0,LR
CST2,CACNA2D4,0.4691374897956848,0.0,LR
CST2,CADM2,0.4578064382076263,0.0,LR
CST2,CASR,0.7971433997154236,0.22556147068222135,LR
CST2,CD180,0.9680724143981934,0.19521804917672278,LR
CST2,CD244,0.1278160661458969,0.0,LR
CST2,CDHR5,0.6774558424949646,0.0,LR
CST2,CHRM2,0.9397188425064088,0.5007279075804519,LR
CST2,CHRM4,0.841673731803894,0.0,LR
CST2,CHRM5,0.8906756043434143,0.260223690604784,LR
CST2,CLEC12B,0.2657666206359863,0.0,LR
CST2,CLEC1A,0.4036232233047485,0.0,LR
CST2,CLEC1B,0.3639595508575439,0.0,LR
CST2,CLEC4A,0.096623346209526,0.0,LR
CST2,CLEC5A,0.2815096974372864,0.0,LR
CST2,CLEC7A,0.2660273909568786,0.0,LR
CST2,CLEC9A,0.2935204207897186,0.0,LR
CST2,CNGA1,0.0105674872174859,0.0,LR
CST2,CNGA3,0.0090133976191282,0.0,LR
CST2,CNTN5,0.2462436258792877,0.0,LR
CST2,CNTN6,0.4823869168758392,0.0,LR
CST2,CRELD1,0.6906365156173706,0.0,LR
CST2,CYSLTR2,0.9262380003929138,0.0,LR
CST2,DNER,0.5540640950202942,0.0,LR
CST2,DRD1,0.879011332988739,0.33028780294196325,LR
CST2,DRD3,0.9484135508537292,0.5777110022624106,LR
CST2,DRD5,0.8850390315055847,0.5777110022624106,LR
CST2,DSCAML1,0.202813908457756,0.0,LR
CST2,ELAPOR1,0.4347272217273712,0.0,LR
CST2,ELAPOR2,0.5510078072547913,0.0,LR
CST2,FCGR2B,0.1686323881149292,0.0,LR
CST2,FCGR2C,0.2358389347791671,0.0,LR
CST2,FCRL3,0.2357414811849594,0.0,LR
CST2,FCRL5,0.2518986165523529,0.0,LR
CST2,FCRL6,0.382685124874115,0.0,LR
CST2,FFAR3,0.9651355743408204,0.173685150846383,LR
CST2,FFAR4,0.9025812149047852,0.542322260612373,LR
CST2,FRAS1,0.7037380337715149,0.0,LR
CST2,GPER1,0.9817562103271484,1.0519131150060284,LR
CST2,GPR12,0.9285199046134948,0.035388741650037525,LR
CST2,GPR132,0.9213542342185974,0.33559735501002186,LR
CST2,GPR139,0.7281491160392761,0.29489906129192567,LR
